full_id,perc_max,num_season,year_2season,num_inactive,start_month_mode_seasonPrim,end_month_mode_seasonPrim,peak_month_mode_seasonPrim,dur_day_mean_seasonPrim,dur_day_median_seasonPrim,amp_mean_seasonPrim,start_month_mode_seasonSec,end_month_mode_seasonSec,peak_month_mode_seasonSec,dur_day_mean_seasonSec,dur_day_median_seasonSec,amp_mean_seasonSec,superficie,osm_id,X,Y,comm_fkt
w682726261,"23.173129603818","5","0","0","4","4","9","340.5","356","12.7561272908595",NA,NA,NA,NA,NA,NA,"822.2334",NA,47.5145740,-21.3694999,RANOMAFANA_VOHIMARINA
w682726274,"38.1409830106204","7","0","1","4","5","12","354.8","356","20.7466358799373",NA,NA,NA,NA,NA,NA,"11971.3","682726274",47.5137393,-21.3665320,RANOMAFANA_VOHIMARINA
w682726275,"78.9588523394928","6","1","0","6","6","2","319.5","342","59.5911365908209","1","7","4","180","180","42.3854144831766","19973.96","682726275",47.5118527,-21.3667662,RANOMAFANA_VOHIMARINA
w682726276,"53.9263726523374","6","0","1","5","5","7","333.6","308","25.2187925529239",NA,NA,NA,NA,NA,NA,"1072.699",NA,47.5086993,-21.3660289,RANOMAFANA_VOHIMARINA
w682726277,"44.7617560365322","6","0","0","2","2","11","368.6","356","17.3053842191524",NA,NA,NA,NA,NA,NA,"3275.569","682726277",47.5127330,-21.3635984,RANOMAFANA_VOHIMARINA
w682726278,"86.3553590700152","5","0","0","6","5","2","371.75","373","54.0526428730489",NA,NA,NA,NA,NA,NA,"3652.246","682726278",47.5104321,-21.3645524,RANOMAFANA_VOHIMARINA
w682726279,"54.1077116544799","5","0","0","6","6","1","368.25","359.5","36.0311176866802",NA,NA,NA,NA,NA,NA,"9416.817","682726279",47.5100097,-21.3637567,RANOMAFANA_VOHIMARINA
w682726281,"59.4877782290749","5","0","0","6","6","1","364.5","369.5","30.9452144892926",NA,NA,NA,NA,NA,NA,"12118.99","682726281",47.5085234,-21.3621767,RANOMAFANA_VOHIMARINA
w682726282,"76.6571837299039","8","1","1","6","6","2","263.6","293","55.6680374105126","11","5","1","188","188","56.7576037771018","7285.031","682726282",47.5096747,-21.3627740,RANOMAFANA_VOHIMARINA
w682726283,"67.6310698754227","4","0","0","6","6","1","491.333333333333","364","37.1871745752272",NA,NA,NA,NA,NA,NA,"5085.109","682726283",47.5096316,-21.3608043,RANOMAFANA_VOHIMARINA
w682811906,"41.6385644576268","6","0","1","4","8","10","363.25","350","16.6899143580159",NA,NA,NA,NA,NA,NA,"4421.913","682811906",47.5105593,-21.3594875,RANOMAFANA_VOHIMARINA
w682813424,"37.3391658109195","6","0","0","1","1","7","359","336","18.9419975164979",NA,NA,NA,NA,NA,NA,"11069.14","682813424",47.5175880,-21.3587318,KELILALINA_FOTSIALANANA
w682813427,"43.8403788299653","6","0","0","5","4","10","354.8","356","16.7862971441898",NA,NA,NA,NA,NA,NA,"856.8781",NA,47.5140681,-21.3553125,RANOMAFANA_VOHIMARINA
w682813428,"32.4998289977677","7","0","1","5","3","9","305.4","292","12.0368380136961",NA,NA,NA,NA,NA,NA,"5273.076","682813428",47.5077701,-21.3530859,RANOMAFANA_VOHIMARINA
w682813429,"46.879745447954","6","0","1","4","5","1","335","324.5","32.8458188359464",NA,NA,NA,NA,NA,NA,"3123.315","682813429",47.5066125,-21.3519771,RANOMAFANA_VOHIMARINA
w682813430,"20.3428161513651","5","0","0","6","6","9","371.75","352","9.80390247848611",NA,NA,NA,NA,NA,NA,"18544.83","682813430",47.5100389,-21.3521093,RANOMAFANA_VOHIMARINA
w682815128,"63.5032414805483","7","0","1","5","5","1","339.2","356","43.4348577160858",NA,NA,NA,NA,NA,NA,"11309.05","682815128",47.5065083,-21.3501780,RANOMAFANA_VOHIMARINA
w682815130,"44.569904746269","5","0","0","5","6","11","370.25","359.5","36.5006156130543",NA,NA,NA,NA,NA,NA,"4166.916","682815130",47.5064488,-21.3486220,RANOMAFANA_VOHIMARINA
w682815137,"37.9888861197569","6","0","0","6","6","12","346.2","334","24.6302512671718",NA,NA,NA,NA,NA,NA,"2078.368","682815137",47.5071365,-21.3475459,RANOMAFANA_VOHIMARINA
w682815138,"20.9519729701079","6","0","0","4","4","7","368.4","355","13.4903893788385",NA,NA,NA,NA,NA,NA,"1173.568",NA,47.5137134,-21.3474054,RANOMAFANA_VOHIMARINA
w682815139,"37.4746416480441","6","0","0","5","5","11","363","342","19.2041309698684",NA,NA,NA,NA,NA,NA,"10813.7","682815139",47.5111680,-21.3474184,RANOMAFANA_VOHIMARINA
w682815159,"60.9617239328004","9","0","3","10","5","2","252.4","258","35.2238556663496",NA,NA,NA,NA,NA,NA,"20064.03","682815159",47.5081081,-21.3454356,RANOMAFANA_VOHIMARINA
w682815160,"77.7332903692621","6","0","0","3","3","9","361.6","343","20.6272520838081",NA,NA,NA,NA,NA,NA,"6198.46","682815160",47.5155719,-21.3438371,RANOMAFANA_AMPASIMPOTSY
w682815161,"70.5626438061977","7","1","0","5","10","7","284.2","251","41.1571377695701","10","5","1","224","224","27.9849077950929","1088.642",NA,47.5082927,-21.3443611,RANOMAFANA_VOHIMARINA
w682815162,"31.0256075225561","5","0","0","5","5","12","368.5","377.5","18.4327207181101",NA,NA,NA,NA,NA,NA,"42198.48","682815162",47.5108967,-21.3420478,RANOMAFANA_AMPASIMPOTSY
w682819350,"23.6950338047613","5","0","0","6","6","2","369.75","377","12.6213457861961",NA,NA,NA,NA,NA,NA,"12987.44","682819350",47.6283222,-21.5143744,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w682819356,"53.6870168344371","6","0","0","6","7","4","356","383","25.176185332875",NA,NA,NA,NA,NA,NA,"4606.293","682819356",47.6366277,-21.5148135,ANDRORANGAVOLA_AMBALAVAONA
w682819774,"26.7931830727175","7","0","1","3","3","9","335","299","13.2925467812664",NA,NA,NA,NA,NA,NA,"5213.982","682819774",47.6277321,-21.5219731,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w682819775,"52.3492786057069","6","0","0","2","2","10","368.6","370","27.9881761975364",NA,NA,NA,NA,NA,NA,"2369.261","682819775",47.6279318,-21.5196219,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w682819776,"23.1323162336445","9","1","3","6","1","9","209.75","216.5","8.12594128969625","11","7","3","243","243","26.018265228038","560.8633",NA,47.6293455,-21.5191309,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w682819777,"100","7","1","1","6","6","11","317.5","339","57.4077442795819","1","6","3","174","174","23.6139593178915","455.2598",NA,47.6297995,-21.5193931,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w682819778,"44.6535072075155","5","0","0","6","5","11","366.5","359.5","25.67262726475",NA,NA,NA,NA,NA,NA,"12235.45","682819778",47.6300377,-21.5206470,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w682819779,"16.2164345817812","7","0","2","3","6","3","326.8","334","7.60864327283183",NA,NA,NA,NA,NA,NA,"4474.945","682819779",47.6313636,-21.5210691,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w682819780,"61.5414423035547","6","1","0","3","1","9","314","292","37.7850153441001","1","8","3","209","209","9.61663276656352","986.0755",NA,47.6329754,-21.5218048,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w682819781,"25.2828897186826","6","0","0","5","5","10","353.2","355","20.8683959367778",NA,NA,NA,NA,NA,NA,"5667.457","682819781",47.6339932,-21.5225189,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w682820127,"58.0828232615885","5","0","0","6","6","1","389","387.5","21.8231264058185",NA,NA,NA,NA,NA,NA,"10219.16","682820127",47.6309110,-21.5180917,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w682820453,"36.2174562214619","6","1","0","4","3","9","360.75","352.5","19.9508795172353","1","12","6","343","343","11.4203319361551","2387.577","682820453",47.5085556,-21.3393883,RANOMAFANA_AMPASIMPOTSY
w682820455,"19.2349551831262","7","1","1","8","1","12","288.6","294","7.5562785600084","1","8","5","210","210","4.79331344248211","4855.998","682820455",47.5142833,-21.3377480,RANOMAFANA_AMPASIMPOTSY
w682820459,"16.4637021394019","7","1","2","5","4","8","296.5","303","8.71297772052404","10","8","12","300","300","11.5073205826572","1943.147",NA,47.5090698,-21.3349573,RANOMAFANA_AMPASIMPOTSY
w682820462,"63.5336355094882","5","0","1","4","8","10","380.25","366.5","33.5797799569477",NA,NA,NA,NA,NA,NA,"834.0902",NA,47.5127401,-21.3346468,RANOMAFANA_AMPASIMPOTSY
w682820465,"34.938866239973","6","1","0","5","7","10","341.75","369.5","20.1845645932434","2","7","4","146","146","7.87677691026319","3670.705","682820465",47.5135063,-21.3346112,RANOMAFANA_AMPASIMPOTSY
w682820468,"30.2962435554467","6","0","1","5","5","9","436.75","387.5","13.2954098246698",NA,NA,NA,NA,NA,NA,"10885.79","682820468",47.5101068,-21.3338591,RANOMAFANA_AMPASIMPOTSY
w682821008,"18.7169785752896","9","2","2","7","4","12","221.25","230","11.5057407965034","12","7","4","237","237","6.59200978659307","3535.196","682821008",47.5140363,-21.3304366,RANOMAFANA_AMPASIMPOTSY
w682821010,"99.4255901003468","6","0","2","6","1","8","304.75","314","54.1194331247623",NA,NA,NA,NA,NA,NA,"721.2362",NA,47.5132451,-21.3304658,RANOMAFANA_AMPASIMPOTSY
w682821012,"38.6241927423628","5","0","0","6","6","1","357.75","366","18.7724936559389",NA,NA,NA,NA,NA,NA,"14911.77","682821012",47.5084058,-21.3300340,RANOMAFANA_AMPASIMPOTSY
w682821775,"36.447241937141","6","0","1","7","5","12","341.75","341.5","17.0793284844315",NA,NA,NA,NA,NA,NA,"5971.902","682821775",47.6476094,-21.5174649,ANDRORANGAVOLA_AMBALAVAONA
w682821780,"26.9536573044909","5","0","0","6","6","2","371.75","374","22.0669838272252",NA,NA,NA,NA,NA,NA,"46164.5","682821780",47.6486348,-21.5196818,ANDRORANGAVOLA_AMBALAVAONA
w682821784,"20.739491755009","6","0","1","6","6","2","365","359.5","14.3201026982687",NA,NA,NA,NA,NA,NA,"1730.789",NA,47.6470726,-21.5200580,ANDRORANGAVOLA_AMBALAVAONA
w682821787,"76.0448898084479","8","1","0","3","6","9","269.833333333333","285.5","31.2964417037166","1","7","5","209","209","13.3228178750056","991.564",NA,47.6473651,-21.5206379,ANDRORANGAVOLA_AMBALAVAONA
w682821789,"31.2765674388522","8","0","2","5","4","12","302.6","286","21.6488770333406",NA,NA,NA,NA,NA,NA,"7505.841","682821789",47.6411373,-21.5230087,ANDRORANGAVOLA_AMBALAVAONA
w682821793,"22.4377638121463","6","0","0","5","5","12","357.4","369","11.0172721531719",NA,NA,NA,NA,NA,NA,"461.2326",NA,47.6397937,-21.5223066,ANDRORANGAVOLA_AMBALAVAONA
w682821795,"70.9662150208781","6","0","1","4","1","9","352.25","324","17.0355481127707",NA,NA,NA,NA,NA,NA,"4640.342","682821795",47.6372212,-21.5214497,ANDRORANGAVOLA_AMBALAVAONA
w682821797,"36.4448837411858","5","0","1","2","6","11","402.666666666667","399","24.5280075759077",NA,NA,NA,NA,NA,NA,"6983.613","682821797",47.6411106,-21.5168220,ANDRORANGAVOLA_AMBALAVAONA
w682821801,"41.2187632195868","6","0","1","7","7","2","341.75","352.5","23.9641004196083",NA,NA,NA,NA,NA,NA,"6012.11","682821801",47.6447623,-21.5171000,ANDRORANGAVOLA_AMBALAVAONA
w682821805,"62.1121629228576","5","0","0","5","6","10","445","380.5","41.818879970365",NA,NA,NA,NA,NA,NA,"895.5626",NA,47.6449005,-21.5166710,ANDRORANGAVOLA_AMBALAVAONA
w682821807,"45.3561102144757","5","0","1","7","7","3","393","394.5","17.1665309420863",NA,NA,NA,NA,NA,NA,"3357.196","682821807",47.6436961,-21.5191861,ANDRORANGAVOLA_AMBALAVAONA
w682822878,"57.7922923533145","6","0","1","6","6","9","333.5","355.5","25.7056247842935",NA,NA,NA,NA,NA,NA,"10671.94","682822878",47.6502101,-21.5146026,ANDRORANGAVOLA_AMBALAVAONA
w682822879,"44.0480228535939","6","0","2","6","6","9","367","369","23.3432927518812",NA,NA,NA,NA,NA,NA,"7919.635","682822879",47.6538100,-21.5158759,ANDRORANGAVOLA_AMBALAVAONA
w682822880,"53.2413863277686","9","1","4","7","1","10","256.5","230","35.8253267919969","3","7","5","125","125","16.4535211675992","3498.469","682822880",47.6572886,-21.5149847,ANDRORANGAVOLA_AMBALAVAONA
w682822881,"88.9690828852506","8","0","2","3","2","10","330.6","342","60.0497346705786",NA,NA,NA,NA,NA,NA,"1191.634",NA,47.6561125,-21.5158887,ANDRORANGAVOLA_AMBALAVAONA
w682822882,"10.2926022003423","7","1","3","4","4","11","306.666666666667","299","5.59331459827798","12","8","4","223","223","3.5867763797142","973.8051",NA,47.6568437,-21.5160194,ANDRORANGAVOLA_AMBALAVAONA
w682822883,"24.4867532268398","6","0","1","6","6","1","330","360","13.8361683759461",NA,NA,NA,NA,NA,NA,"19888.08","682822883",47.6586990,-21.5165378,ANDRORANGAVOLA_AMBALAVAONA
w682823681,"55.9560311962362","5","0","0","6","6","1","375.5","374","29.1082221470065",NA,NA,NA,NA,NA,NA,"32402.43","682823681",47.5147444,-21.3273964,RANOMAFANA_AMPASIMPOTSY
w682823703,"47.1924711649274","9","1","2","5","5","9","273.2","286","21.4624075987779","10","4","1","195","195","50.3365640635584","7987.175","682823703",47.5069069,-21.3268270,RANOMAFANA_AMPASIMPOTSY
w682823725,"32.992494978922","7","0","2","4","11","7","280.2","285","17.8853362307731",NA,NA,NA,NA,NA,NA,"4307.947","682823725",47.5093327,-21.3240641,RANOMAFANA_AMPASIMPOTSY
w682823726,"31.5391277646697","4","0","1","3","12","7","400.333333333333","335","23.6287738554168",NA,NA,NA,NA,NA,NA,"1071.322",NA,47.5072870,-21.3231728,RANOMAFANA_AMPASIMPOTSY
w682823727,"58.390906550256","6","0","0","6","6","11","364.2","327","25.7116747000879",NA,NA,NA,NA,NA,NA,"2140.89","682823727",47.5063614,-21.3217507,RANOMAFANA_AMPASIMPOTSY
w682823728,"31.9962612486652","6","0","0","2","2","8","351.6","314","21.7928523227932",NA,NA,NA,NA,NA,NA,"7033.245","682823728",47.5091053,-21.3202663,RANOMAFANA_AMPASIMPOTSY
w682823729,"44.2357131075829","6","0","0","3","1","7","356.2","329","24.2147033538601",NA,NA,NA,NA,NA,NA,"1546.334",NA,47.5069973,-21.3199696,RANOMAFANA_AMPASIMPOTSY
w682823730,"77.1419757686766","7","1","0","5","3","9","333.6","313","44.7786009452945","12","5","2","167","167","20.5094912845565","1281.526",NA,47.5114724,-21.3207152,RANOMAFANA_AMPASIMPOTSY
w682823732,"52.7989130801669","6","0","0","6","6","10","353","348","23.0825281802423",NA,NA,NA,NA,NA,NA,"5479.882","682823732",47.5134764,-21.3199062,RANOMAFANA_AMPASIMPOTSY
w682823806,"30.3099463414098","6","0","0","6","5","12","356","349.5","14.0885276147498",NA,NA,NA,NA,NA,NA,"7737.429","682823806",47.7738262,-21.1195365,TSARATANANA_AMBALAFARY
w682823807,"20.188088948347","7","0","2","2","2","9","329.6","313","8.91570343886913",NA,NA,NA,NA,NA,NA,"1548.762",NA,47.7719979,-21.1208790,TSARATANANA_AMBALAFARY
w682823808,"70.3712175551008","6","1","0","5","3","9","312.5","307.5","24.6131168889749","12","6","3","195","195","6.9057322862277","2034.935","682823808",47.7701554,-21.1158043,TSARATANANA_AMBALAFARY
w682823809,"27.535611234652","7","1","0","5","1","9","297.6","301","17.8138446598554","11","5","1","201","201","12.7759190542176","1406.85",NA,47.7777586,-21.1199011,TSARATANANA_AMBALAFARY
w682823810,"59.1133741118637","6","0","1","3","1","9","328.2","314","34.7388105192987",NA,NA,NA,NA,NA,NA,"2168.919","682823810",47.7702673,-21.1238063,TSARATANANA_AMBALAFARY
w682832012,"40.8757284430399","8","2","1","6","6","10","278.8","299","26.4214040949301","1","6","4","166.5","166.5","18.5144379244991","13742.91","682832012",47.7931278,-21.1223733,TSARATANANA_AMBALAFARY
w682832022,"60.1934668124113","5","0","2","12","4","10","361","329","37.8912812206544",NA,NA,NA,NA,NA,NA,"2456.219","682832022",47.8003551,-21.1221244,TSARATANANA_AMBALAFARY
w682832023,"43.7452514622677","7","1","1","6","1","10","260","226.5","28.7015144772269","1","6","4","153","153","7.28940269575141","7513.811","682832023",47.7942803,-21.1186131,TSARATANANA_AMBALAFARY
w682832615,"68.4081938811148","5","1","2","2","7","5","232.333333333333","223","36.6486049585476","1","6","3","161","161","19.1230614408427","1134.521",NA,47.8091323,-21.1064459,TSARATANANA_AMBALAFARY
w682832616,"32.9657273177831","6","0","1","3","1","9","342.25","325.5","15.8879461603236",NA,NA,NA,NA,NA,NA,"7439.029","682832616",47.8068230,-21.1121175,TSARATANANA_AMBALAFARY
w682832617,"39.7451521062959","7","2","0","6","6","8","289.25","296","25.4593826643976","1","6","3","170.5","170.5","11.6534367339054","6168.716","682832617",47.8077571,-21.1137281,TSARATANANA_AMBALAFARY
w682832618,"39.6424474043124","6","0","1","10","4","9","406.5","384","20.5751637098212",NA,NA,NA,NA,NA,NA,"1832.984",NA,47.8121409,-21.1110722,TSARATANANA_AMBALAFARY
w682832620,"60.6962775315501","7","0","2","6","2","10","309","308","18.6812460463142",NA,NA,NA,NA,NA,NA,"3920.189","682832620",47.8086384,-21.1119414,TSARATANANA_AMBALAFARY
w682833053,"50.5939175761447","9","3","1","6","12","9","242.6","216","36.0603523199725","12","6","3","164.666666666667","160","18.2104165991453","5587.877","682833053",47.7986176,-21.1055585,TSARATANANA_AMBALAFARY
w682833054,"24.9986322882218","6","0","1","6","1","9","383.75","370.5","13.3477897226279",NA,NA,NA,NA,NA,NA,"6347.121","682833054",47.6588036,-21.5183237,ANDRORANGAVOLA_AMBALAVAONA
w682833060,"39.3172394063659","7","0","1","6","6","10","336.8","363","27.047117737228",NA,NA,NA,NA,NA,NA,"43155.53","682833060",47.6580074,-21.5195938,ANDRORANGAVOLA_AMBALAVAONA
w682833066,"40.3665147902564","7","0","1","6","6","9","341.8","369","24.5980395113502",NA,NA,NA,NA,NA,NA,"9995.307","682833066",47.6577054,-21.5216182,ANDRORANGAVOLA_AMBALAVAONA
w682833068,"48.1384193875634","8","1","2","6","12","9","272.2","245","32.0378328935544","12","5","3","152","152","7.64404403268126","3986.321","682833068",47.7965162,-21.1068109,TSARATANANA_AMBALAFARY
w682833069,"60.8685554870598","8","2","1","6","1","10","273.2","279","39.720399375952","1","6","4","163.5","163.5","16.0162607605428","3368.287","682833069",47.6567827,-21.5229956,ANDRORANGAVOLA_AMBALAVAONA
w682833070,"60.6349452901272","7","0","1","3","3","9","363.2","377","30.3581388738761",NA,NA,NA,NA,NA,NA,"1080.21",NA,47.7913858,-21.1149078,TSARATANANA_AMBALAFARY
w682833073,"42.2196282500056","9","2","1","7","12","1","270.833333333333","265","31.0731364853496","12","6","3","181","181","32.9612986240453","14000.06","682833073",47.7958173,-21.1083342,TSARATANANA_AMBALAFARY
w682834670,"58.2951762214949","6","0","2","5","2","9","300.333333333333","293","26.8555772203131",NA,NA,NA,NA,NA,NA,"1718.37",NA,47.7858855,-21.1148585,TSARATANANA_AMBALAFARY
w682834671,"25.8815635322819","6","1","1","3","3","9","370.25","328.5","18.7667907261128","1","6","3","153","153","5.08029809753111","3294.927","682834671",47.7819075,-21.1118344,TSARATANANA_AMBALAFARY
w682834672,"31.6139669908902","7","0","1","6","6","9","315.2","307","18.6171738492946",NA,NA,NA,NA,NA,NA,"3493.167","682834672",47.7899666,-21.1076611,TSARATANANA_AMBALAFARY
w682834687,"12.6882128539683","7","0","1","7","6","9","357.4","412","6.0268982138882",NA,NA,NA,NA,NA,NA,"8382.45","682834687",47.7806996,-21.1085687,TSARATANANA_AMBALAFARY
w682834693,"20.5853728312511","8","1","1","6","1","8","296.2","301","12.9484418907302","11","6","2","216","216","3.912467618009","2070.601","682834693",47.7868361,-21.1084765,TSARATANANA_AMBALAFARY
w682834694,"18.2081951232143","6","0","1","4","2","10","357.75","356.5","6.8064869094913",NA,NA,NA,NA,NA,NA,"7087.143","682834694",47.7849756,-21.1078029,TSARATANANA_AMBALAFARY
w682834849,"68.5626533436466","8","2","0","6","6","2","284.6","357","58.2747237437774","12","6","3","191.5","191.5","55.9777817902664","20132.41","682834849",47.6525225,-21.5238076,ANDRORANGAVOLA_AMBALAVAONA
w682834850,"47.2119783273241","8","2","0","6","6","2","299.8","355","44.4115400643646","1","6","3","175","175","38.3694589956542","13423.58","682834850",47.6522616,-21.5247022,ANDRORANGAVOLA_AMBALAVAONA
w682834851,"47.2056011460248","6","0","0","6","6","1","337.6","369","24.7812131484456",NA,NA,NA,NA,NA,NA,"2294.274","682834851",47.6521322,-21.5225061,ANDRORANGAVOLA_AMBALAVAONA
w682834852,"41.7907416063943","6","0","1","7","6","2","332.2","362","29.4481875166466",NA,NA,NA,NA,NA,NA,"3715.097","682834852",47.6500319,-21.5233538,ANDRORANGAVOLA_AMBALAVAONA
w682834853,"100","4","1","0","6","12","10","233.5","233.5","16.7844796411476","12","10","6","286","286","15.3146684494119","446.5315",NA,47.6491073,-21.5240727,ANDRORANGAVOLA_AMBALAVAONA
w682834854,"29.8045357964193","6","0","1","12","7","5","320.75","359.5","11.0354632594886",NA,NA,NA,NA,NA,NA,"2421.493","682834854",47.6496067,-21.5239700,ANDRORANGAVOLA_AMBALAVAONA
w682834855,"27.9378558016843","6","0","1","5","6","10","354.25","390.5","16.020179211309",NA,NA,NA,NA,NA,NA,"9284.295","682834855",47.6487602,-21.5225343,ANDRORANGAVOLA_AMBALAVAONA
w682834857,"5.02843166506814","5","0","0","6","3","9","441.75","418.5","5.02372837969259",NA,NA,NA,NA,NA,NA,"2836.475","682834857",47.6491288,-21.5218698,ANDRORANGAVOLA_AMBALAVAONA
w682834860,"66.9346325444531","7","1","0","6","6","1","337.6","370","55.3232848216276","12","6","3","174","174","61.1021323379693","3041.104","682834860",47.6490951,-21.5204445,ANDRORANGAVOLA_AMBALAVAONA
w682834861,"17.2666688192772","7","0","2","4","4","11","324","321","9.64863067317843",NA,NA,NA,NA,NA,NA,"414.046",NA,47.6492371,-21.5213292,ANDRORANGAVOLA_AMBALAVAONA
w682834862,"38.5642745518024","6","0","1","6","6","12","349","366.5","20.0692113683687",NA,NA,NA,NA,NA,NA,"2213.329","682834862",47.6493481,-21.5194871,ANDRORANGAVOLA_AMBALAVAONA
w682835417,"85.2384141076199","6","1","0","3","2","8","343.75","363","25.4969862643796","12","6","4","195","195","29.4657755607107","1520.42",NA,47.7717644,-21.1077548,TSARATANANA_AMBOHIMASINA
w682835418,"71.1362502399856","7","1","0","6","6","2","298.6","307","36.3832884960441","12","7","3","201","201","29.1471168911785","4292.152","682835418",47.7727502,-21.1066578,TSARATANANA_AMBOHIMASINA
w682835419,"56.9960422972097","5","0","0","6","6","12","356.25","353","37.0228867927935",NA,NA,NA,NA,NA,NA,"12506.96","682835419",47.7725579,-21.1046988,TSARATANANA_AMBOHIMASINA
w682835420,"72.4082127413833","6","0","1","6","6","1","359.25","356","37.5860038648106",NA,NA,NA,NA,NA,NA,"4282.607","682835420",47.7696630,-21.1059450,TSARATANANA_AMBOHIMASINA
w682835421,"27.153723274589","5","0","0","7","6","1","362.8","371","20.7873512045691",NA,NA,NA,NA,NA,NA,"7857.863","682835421",47.7769479,-21.1056484,TSARATANANA_AMBALAFARY
w682835425,"78.0861805963326","6","0","0","2","2","9","336.4","308","27.6950314895136",NA,NA,NA,NA,NA,NA,"870.2788",NA,47.7688243,-21.1144643,TSARATANANA_AMBOHIMASINA
w682835769,"44.9206572608537","8","4","0","6","2","9","210.25","201.5","17.4463531825479","2","6","4","163.75","154","9.853472360367","11180.87","682835769",47.7674704,-21.1105333,TSARATANANA_AMBOHIMASINA
w682835770,"39.1388566912301","4","0","0","3","2","10","379","360.5","16.3464366367559",NA,NA,NA,NA,NA,NA,"14711.64","682835770",47.7659092,-21.1074790,TSARATANANA_AMBOHIMASINA
w682835772,"53.9984676369959","6","1","1","3","1","8","372","314","28.0507202799362","1","8","6","208","208","26.4718411880947","3396.149","682835772",47.7635310,-21.1065707,TSARATANANA_AMBOHIMASINA
